date,value_etf,ticker,field
2025-01-29,230.94,XLY US Equity,close
2025-01-29,-0.0028,XLY US Equity,daily_return
2025-01-30,89.44,XLB US Equity,close
2025-01-30,0.0095,XLB US Equity,daily_return
2025-01-30,101.97,XLC US Equity,close
2025-01-30,0.001,XLC US Equity,daily_return
2025-01-30,90.16,XLE US Equity,close
2025-01-30,0.0051,XLE US Equity,daily_return
2025-01-30,51.77,XLF US Equity,close
2025-01-30,0.0096,XLF US Equity,daily_return
2025-01-30,139.33,XLI US Equity,close
2025-01-30,0.0112,XLI US Equity,daily_return
2025-01-30,232.17,XLK US Equity,close
2025-01-30,0.0019,XLK US Equity,daily_return
2025-01-30,79.73,XLP US Equity,close
2025-01-30,0.0099,XLP US Equity,daily_return
2025-01-30,41.51,XLRE US Equity,close
2025-01-30,0.0132,XLRE US Equity,daily_return
2025-01-30,78.34,XLU US Equity,close
2025-01-30,0.0209,XLU US Equity,daily_return
2025-01-30,147.34,XLV US Equity,close
2025-01-30,0.0115,XLV US Equity,daily_return
2025-01-30,233.2,XLY US Equity,close
2025-01-30,0.0098,XLY US Equity,daily_return
2025-01-31,88.79,XLB US Equity,close
2025-01-31,-0.0073,XLB US Equity,daily_return
2025-01-31,102.38,XLC US Equity,close
2025-01-31,0.004,XLC US Equity,daily_return
2025-01-31,87.64,XLE US Equity,close
2025-01-31,-0.0279,XLE US Equity,daily_return
2025-01-31,51.47,XLF US Equity,close
2025-01-31,-0.0058,XLF US Equity,daily_return
2025-01-31,138.35,XLI US Equity,close
2025-01-31,-0.007,XLI US Equity,daily_return
2025-01-31,230.81,XLK US Equity,close
2025-01-31,-0.0059,XLK US Equity,daily_return
2025-01-31,78.98,XLP US Equity,close
2025-01-31,-0.0094,XLP US Equity,daily_return
2025-01-31,41.42,XLRE US Equity,close
2025-01-31,-0.0022,XLRE US Equity,daily_return
2025-01-31,77.88,XLU US Equity,close
2025-01-31,-0.0059,XLU US Equity,daily_return
2025-01-31,146.87,XLV US Equity,close
2025-01-31,-0.0032,XLV US Equity,daily_return
2025-01-31,232.17,XLY US Equity,close
2025-01-31,-0.0044,XLY US Equity,daily_return
2025-02-03,88.88,XLB US Equity,close
2025-02-03,0.001,XLB US Equity,daily_return
2025-02-03,102.6,XLC US Equity,close
2025-02-03,0.0021,XLC US Equity,daily_return
2025-02-03,88.19,XLE US Equity,close
2025-02-03,0.0063,XLE US Equity,daily_return
2025-02-03,51.26,XLF US Equity,close
2025-02-03,-0.0041,XLF US Equity,daily_return
2025-02-03,136.98,XLI US Equity,close
2025-02-03,-0.0099,XLI US Equity,daily_return
2025-02-03,227.7,XLK US Equity,close
2025-02-03,-0.0135,XLK US Equity,daily_return
2025-02-03,79.29,XLP US Equity,close
2025-02-03,0.0039,XLP US Equity,daily_return
2025-02-03,41.35,XLRE US Equity,close
2025-02-03,-0.0017,XLRE US Equity,daily_return
2025-02-03,78.3,XLU US Equity,close
2025-02-03,0.0054,XLU US Equity,daily_return
2025-02-03,147.44,XLV US Equity,close
2025-02-03,0.0039,XLV US Equity,daily_return
2025-02-03,229.1,XLY US Equity,close
2025-02-03,-0.0132,XLY US Equity,daily_return
2025-02-04,89.14,XLB US Equity,close
2025-02-04,0.0029,XLB US Equity,daily_return
2025-02-04,103.52,XLC US Equity,close
2025-02-04,0.009,XLC US Equity,daily_return
2025-02-04,90.04,XLE US Equity,close
2025-02-04,0.021,XLE US Equity,daily_return
2025-02-04,51.14,XLF US Equity,close
2025-02-04,-0.0023,XLF US Equity,daily_return
2025-02-04,137.02,XLI US Equity,close
2025-02-04,0.0003,XLI US Equity,daily_return
2025-02-04,230.98,XLK US Equity,close
2025-02-04,0.0144,XLK US Equity,daily_return
2025-02-04,78.62,XLP US Equity,close
2025-02-04,-0.0084,XLP US Equity,daily_return
2025-02-04,41.35,XLRE US Equity,close
2025-02-04,0.0,XLRE US Equity,daily_return
2025-02-04,77.61,XLU US Equity,close
2025-02-04,-0.0088,XLU US Equity,daily_return
2025-02-04,147.04,XLV US Equity,close
2025-02-04,-0.0027,XLV US Equity,daily_return
2025-02-04,231.8,XLY US Equity,close
2025-02-04,0.0118,XLY US Equity,daily_return
2025-02-05,89.07,XLB US Equity,close
2025-02-05,-0.0008,XLB US Equity,daily_return
2025-02-05,102.52,XLC US Equity,close
2025-02-05,-0.0097,XLC US Equity,daily_return
2025-02-05,90.23,XLE US Equity,close
2025-02-05,0.0021,XLE US Equity,daily_return
2025-02-05,51.68,XLF US Equity,close
2025-02-05,0.0106,XLF US Equity,daily_return
2025-02-05,137.12,XLI US Equity,close
2025-02-05,0.0007,XLI US Equity,daily_return
2025-02-05,234.19,XLK US Equity,close
2025-02-05,0.0139,XLK US Equity,daily_return
2025-02-05,79.11,XLP US Equity,close
2025-02-05,0.0062,XLP US Equity,daily_return
2025-02-05,42.0,XLRE US Equity,close
2025-02-05,0.0157,XLRE US Equity,daily_return
2025-02-05,78.39,XLU US Equity,close
2025-02-05,0.01,XLU US Equity,daily_return
2025-02-05,148.45,XLV US Equity,close
2025-02-05,0.0096,XLV US Equity,daily_return
2025-02-05,229.17,XLY US Equity,close
2025-02-05,-0.0113,XLY US Equity,daily_return
2025-02-06,89.38,XLB US Equity,close
2025-02-06,0.0035,XLB US Equity,daily_return
2025-02-06,102.96,XLC US Equity,close
2025-02-06,0.0043,XLC US Equity,daily_return
2025-02-06,88.57,XLE US Equity,close
2025-02-06,-0.0184,XLE US Equity,daily_return
2025-02-06,52.11,XLF US Equity,close
2025-02-06,0.0083,XLF US Equity,daily_return
2025-02-06,137.74,XLI US Equity,close
2025-02-06,0.0045,XLI US Equity,daily_return
2025-02-06,234.83,XLK US Equity,close
2025-02-06,0.0027,XLK US Equity,daily_return
2025-02-06,79.47,XLP US Equity,close
2025-02-06,0.0046,XLP US Equity,daily_return
2025-02-06,42.12,XLRE US Equity,close
2025-02-06,0.0029,XLRE US Equity,daily_return
2025-02-06,78.3,XLU US Equity,close
2025-02-06,-0.0011,XLU US Equity,daily_return
2025-02-06,147.12,XLV US Equity,close
2025-02-06,-0.009,XLV US Equity,daily_return
2025-02-06,230.08,XLY US Equity,close
2025-02-06,0.004,XLY US Equity,daily_return
2025-02-07,88.29,XLB US Equity,close
2025-02-07,-0.0122,XLB US Equity,daily_return
2025-02-07,102.74,XLC US Equity,close
2025-02-07,-0.0021,XLC US Equity,daily_return
2025-02-07,88.56,XLE US Equity,close
2025-02-07,-0.0001,XLE US Equity,daily_return
2025-02-07,51.82,XLF US Equity,close
2025-02-07,-0.0056,XLF US Equity,daily_return
2025-02-07,137.33,XLI US Equity,close
2025-02-07,-0.003,XLI US Equity,daily_return
2025-02-07,232.82,XLK US Equity,close
2025-02-07,-0.0086,XLK US Equity,daily_return
2025-02-07,79.35,XLP US Equity,close
2025-02-07,-0.0015,XLP US Equity,daily_return
2025-02-07,41.97,XLRE US Equity,close
2025-02-07,-0.0036,XLRE US Equity,daily_return
2025-02-07,78.14,XLU US Equity,close
2025-02-07,-0.002,XLU US Equity,daily_return
2025-02-07,146.43,XLV US Equity,close
2025-02-07,-0.0047,XLV US Equity,daily_return
2025-02-07,225.58,XLY US Equity,close
2025-02-07,-0.0196,XLY US Equity,daily_return
2025-02-10,88.74,XLB US Equity,close
2025-02-10,0.0051,XLB US Equity,daily_return
2025-02-10,103.2,XLC US Equity,close
2025-02-10,0.0045,XLC US Equity,daily_return
2025-02-10,90.51,XLE US Equity,close
2025-02-10,0.022,XLE US Equity,daily_return
2025-02-10,51.41,XLF US Equity,close
2025-02-10,-0.0079,XLF US Equity,daily_return
2025-02-10,138.56,XLI US Equity,close
2025-02-10,0.009,XLI US Equity,daily_return
2025-02-10,236.22,XLK US Equity,close
2025-02-10,0.0146,XLK US Equity,daily_return
2025-02-10,79.84,XLP US Equity,close
2025-02-10,0.0062,XLP US Equity,daily_return
2025-02-10,42.03,XLRE US Equity,close
2025-02-10,0.0014,XLRE US Equity,daily_return
2025-02-10,78.99,XLU US Equity,close
2025-02-10,0.0109,XLU US Equity,daily_return
2025-02-10,146.3,XLV US Equity,close
2025-02-10,-0.0009,XLV US Equity,daily_return
2025-02-10,226.35,XLY US Equity,close
2025-02-10,0.0034,XLY US Equity,daily_return
2025-02-11,89.26,XLB US Equity,close
2025-02-11,0.0059,XLB US Equity,daily_return
2025-02-11,103.37,XLC US Equity,close
2025-02-11,0.0016,XLC US Equity,daily_return
2025-02-11,91.24,XLE US Equity,close
2025-02-11,0.0081,XLE US Equity,daily_return
2025-02-11,51.54,XLF US Equity,close
2025-02-11,0.0025,XLF US Equity,daily_return
2025-02-11,138.61,XLI US Equity,close
2025-02-11,0.0004,XLI US Equity,daily_return
2025-02-11,236.33,XLK US Equity,close
2025-02-11,0.0005,XLK US Equity,daily_return
2025-02-11,80.61,XLP US Equity,close
2025-02-11,0.0096,XLP US Equity,daily_return
2025-02-11,42.26,XLRE US Equity,close
2025-02-11,0.0055,XLRE US Equity,daily_return
2025-02-11,79.39,XLU US Equity,close
2025-02-11,0.0051,XLU US Equity,daily_return
2025-02-11,146.03,XLV US Equity,close
2025-02-11,-0.0018,XLV US Equity,daily_return
2025-02-11,223.78,XLY US Equity,close
2025-02-11,-0.0114,XLY US Equity,daily_return
2025-02-12,88.62,XLB US Equity,close
2025-02-12,-0.0072,XLB US Equity,daily_return
2025-02-12,103.48,XLC US Equity,close
2025-02-12,0.0011,XLC US Equity,daily_return
2025-02-12,89.04,XLE US Equity,close
2025-02-12,-0.0241,XLE US Equity,daily_return
2025-02-12,51.36,XLF US Equity,close
2025-02-12,-0.0035,XLF US Equity,daily_return
2025-02-12,137.75,XLI US Equity,close
2025-02-12,-0.0062,XLI US Equity,daily_return
2025-02-12,235.82,XLK US Equity,close
2025-02-12,-0.0022,XLK US Equity,daily_return
2025-02-12,80.55,XLP US Equity,close
2025-02-12,-0.0007,XLP US Equity,daily_return
2025-02-12,41.9,XLRE US Equity,close
2025-02-12,-0.0085,XLRE US Equity,daily_return
2025-02-12,79.25,XLU US Equity,close
2025-02-12,-0.0018,XLU US Equity,daily_return
2025-02-12,145.82,XLV US Equity,close
2025-02-12,-0.0014,XLV US Equity,daily_return
2025-02-12,223.74,XLY US Equity,close
2025-02-12,-0.0002,XLY US Equity,daily_return
2025-02-13,90.16,XLB US Equity,close
2025-02-13,0.0174,XLB US Equity,daily_return
2025-02-13,104.67,XLC US Equity,close
2025-02-13,0.0115,XLC US Equity,daily_return
2025-02-13,89.71,XLE US Equity,close
2025-02-13,0.0075,XLE US Equity,daily_return
2025-02-13,51.7,XLF US Equity,close
2025-02-13,0.0066,XLF US Equity,daily_return
2025-02-13,137.89,XLI US Equity,close
2025-02-13,0.001,XLI US Equity,daily_return
2025-02-13,239.16,XLK US Equity,close
2025-02-13,0.0142,XLK US Equity,daily_return
2025-02-13,81.42,XLP US Equity,close
2025-02-13,0.0108,XLP US Equity,daily_return
2025-02-13,42.23,XLRE US Equity,close
2025-02-13,0.0079,XLRE US Equity,daily_return
2025-02-13,79.43,XLU US Equity,close
2025-02-13,0.0023,XLU US Equity,daily_return
2025-02-13,146.39,XLV US Equity,close
2025-02-13,0.0039,XLV US Equity,daily_return
2025-02-13,227.1,XLY US Equity,close
2025-02-13,0.015,XLY US Equity,daily_return
2025-02-14,89.85,XLB US Equity,close
2025-02-14,-0.0034,XLB US Equity,daily_return
2025-02-14,105.31,XLC US Equity,close
2025-02-14,0.0061,XLC US Equity,daily_return
2025-02-14,90.07,XLE US Equity,close
2025-02-14,0.004,XLE US Equity,daily_return
2025-02-14,51.8,XLF US Equity,close
2025-02-14,0.0019,XLF US Equity,daily_return
2025-02-14,137.55,XLI US Equity,close
2025-02-14,-0.0025,XLI US Equity,daily_return
2025-02-14,239.97,XLK US Equity,close
2025-02-14,0.0034,XLK US Equity,daily_return
2025-02-14,80.61,XLP US Equity,close
2025-02-14,-0.0099,XLP US Equity,daily_return
2025-02-14,42.06,XLRE US Equity,close
2025-02-14,-0.004,XLRE US Equity,daily_return
2025-02-14,79.1,XLU US Equity,close
2025-02-14,-0.0042,XLU US Equity,daily_return
2025-02-14,144.8,XLV US Equity,close
2025-02-14,-0.0109,XLV US Equity,daily_return
2025-02-14,227.0,XLY US Equity,close
2025-02-14,-0.0004,XLY US Equity,daily_return
2025-02-18,90.99,XLB US Equity,close
2025-02-18,0.0127,XLB US Equity,daily_return
2025-02-18,104.82,XLC US Equity,close
2025-02-18,-0.0047,XLC US Equity,daily_return
2025-02-18,91.3,XLE US Equity,close
2025-02-18,0.0137,XLE US Equity,daily_return
2025-02-18,52.17,XLF US Equity,close
2025-02-18,0.0071,XLF US Equity,daily_return
2025-02-18,138.63,XLI US Equity,close
2025-02-18,0.0079,XLI US Equity,daily_return
2025-02-18,242.16,XLK US Equity,close
2025-02-18,0.0091,XLK US Equity,daily_return
2025-02-18,80.9,XLP US Equity,close
2025-02-18,0.0036,XLP US Equity,daily_return
2025-02-18,42.21,XLRE US Equity,close
2025-02-18,0.0036,XLRE US Equity,daily_return
2025-02-18,79.84,XLU US Equity,close
2025-02-18,0.0094,XLU US Equity,daily_return
2025-02-18,144.52,XLV US Equity,close
2025-02-18,-0.0019,XLV US Equity,daily_return
2025-02-18,226.37,XLY US Equity,close
2025-02-18,-0.0028,XLY US Equity,daily_return
2025-02-19,89.92,XLB US Equity,close
2025-02-19,-0.0118,XLB US Equity,daily_return
2025-02-19,104.94,XLC US Equity,close
2025-02-19,0.0011,XLC US Equity,daily_return
2025-02-19,92.02,XLE US Equity,close
2025-02-19,0.0079,XLE US Equity,daily_return
2025-02-19,52.19,XLF US Equity,close
2025-02-19,0.0004,XLF US Equity,daily_return
2025-02-19,138.77,XLI US Equity,close
2025-02-19,0.001,XLI US Equity,daily_return
2025-02-19,242.18,XLK US Equity,close
2025-02-19,0.0001,XLK US Equity,daily_return
2025-02-19,81.55,XLP US Equity,close
2025-02-19,0.008,XLP US Equity,daily_return
2025-02-19,42.29,XLRE US Equity,close
2025-02-19,0.0019,XLRE US Equity,daily_return
2025-02-19,80.26,XLU US Equity,close
2025-02-19,0.0053,XLU US Equity,daily_return
2025-02-19,146.4,XLV US Equity,close
2025-02-19,0.013,XLV US Equity,daily_return
2025-02-19,226.24,XLY US Equity,close
2025-02-19,-0.0006,XLY US Equity,daily_return
2025-02-20,89.71,XLB US Equity,close
2025-02-20,-0.0023,XLB US Equity,daily_return
2025-02-20,104.45,XLC US Equity,close
2025-02-20,-0.0047,XLC US Equity,daily_return
2025-02-20,92.86,XLE US Equity,close
2025-02-20,0.0091,XLE US Equity,daily_return
2025-02-20,51.39,XLF US Equity,close
2025-02-20,-0.0153,XLF US Equity,daily_return
2025-02-20,137.86,XLI US Equity,close
2025-02-20,-0.0066,XLI US Equity,daily_return
2025-02-20,241.41,XLK US Equity,close
2025-02-20,-0.0032,XLK US Equity,daily_return
2025-02-20,81.23,XLP US Equity,close
2025-02-20,-0.0039,XLP US Equity,daily_return
2025-02-20,42.58,XLRE US Equity,close
2025-02-20,0.0069,XLRE US Equity,daily_return
2025-02-20,80.25,XLU US Equity,close
2025-02-20,-0.0001,XLU US Equity,daily_return
2025-02-20,147.22,XLV US Equity,close
2025-02-20,0.0056,XLV US Equity,daily_return
2025-02-20,224.29,XLY US Equity,close
2025-02-20,-0.0086,XLY US Equity,daily_return
2025-02-21,88.07,XLB US Equity,close
2025-02-21,-0.0183,XLB US Equity,daily_return
2025-02-21,103.02,XLC US Equity,close
2025-02-21,-0.0137,XLC US Equity,daily_return
2025-02-21,90.93,XLE US Equity,close
2025-02-21,-0.0208,XLE US Equity,daily_return
2025-02-21,50.75,XLF US Equity,close
2025-02-21,-0.0125,XLF US Equity,daily_return
2025-02-21,134.84,XLI US Equity,close
2025-02-21,-0.0219,XLI US Equity,daily_return
2025-02-21,234.87,XLK US Equity,close
2025-02-21,-0.0271,XLK US Equity,daily_return
2025-02-21,82.18,XLP US Equity,close
2025-02-21,0.0117,XLP US Equity,daily_return
2025-02-21,42.23,XLRE US Equity,close
2025-02-21,-0.0082,XLRE US Equity,daily_return
2025-02-21,80.27,XLU US Equity,close
2025-02-21,0.0002,XLU US Equity,daily_return
2025-02-21,146.43,XLV US Equity,close
2025-02-21,-0.0054,XLV US Equity,daily_return
2025-02-21,218.39,XLY US Equity,close
2025-02-21,-0.0263,XLY US Equity,daily_return
2025-02-24,87.97,XLB US Equity,close
2025-02-24,-0.0011,XLB US Equity,daily_return
2025-02-24,103.22,XLC US Equity,close
2025-02-24,0.0019,XLC US Equity,daily_return
2025-02-24,90.95,XLE US Equity,close
2025-02-24,0.0002,XLE US Equity,daily_return
2025-02-24,50.97,XLF US Equity,close
2025-02-24,0.0043,XLF US Equity,daily_return
2025-02-24,134.23,XLI US Equity,close
2025-02-24,-0.0045,XLI US Equity,daily_return
2025-02-24,231.51,XLK US Equity,close
2025-02-24,-0.0143,XLK US Equity,daily_return
2025-02-24,82.43,XLP US Equity,close
2025-02-24,0.003,XLP US Equity,daily_return
2025-02-24,42.42,XLRE US Equity,close
2025-02-24,0.0045,XLRE US Equity,daily_return
2025-02-24,79.87,XLU US Equity,close
2025-02-24,-0.005,XLU US Equity,daily_return
2025-02-24,147.62,XLV US Equity,close
2025-02-24,0.0081,XLV US Equity,daily_return
2025-02-24,217.57,XLY US Equity,close
2025-02-24,-0.0038,XLY US Equity,daily_return
2025-02-25,88.65,XLB US Equity,close
2025-02-25,0.0077,XLB US Equity,daily_return
2025-02-25,101.69,XLC US Equity,close
2025-02-25,-0.0148,XLC US Equity,daily_return
2025-02-25,89.64,XLE US Equity,close
2025-02-25,-0.0144,XLE US Equity,daily_return
2025-02-25,50.96,XLF US Equity,close
2025-02-25,-0.0002,XLF US Equity,daily_return
2025-02-25,134.92,XLI US Equity,close
2025-02-25,0.0051,XLI US Equity,daily_return
2025-02-25,228.51,XLK US Equity,close
2025-02-25,-0.013,XLK US Equity,daily_return
2025-02-25,83.6,XLP US Equity,close
2025-02-25,0.0142,XLP US Equity,daily_return
2025-02-25,42.87,XLRE US Equity,close
2025-02-25,0.0106,XLRE US Equity,daily_return
2025-02-25,79.47,XLU US Equity,close
2025-02-25,-0.005,XLU US Equity,daily_return
2025-02-25,148.89,XLV US Equity,close
2025-02-25,0.0086,XLV US Equity,daily_return
2025-02-25,216.43,XLY US Equity,close
2025-02-25,-0.0052,XLY US Equity,daily_return
2025-02-26,88.61,XLB US Equity,close
2025-02-26,-0.0005,XLB US Equity,daily_return
2025-02-26,101.51,XLC US Equity,close
2025-02-26,-0.0018,XLC US Equity,daily_return
2025-02-26,89.13,XLE US Equity,close
2025-02-26,-0.0057,XLE US Equity,daily_return
2025-02-26,50.85,XLF US Equity,close
2025-02-26,-0.0022,XLF US Equity,daily_return
2025-02-26,135.0,XLI US Equity,close
2025-02-26,0.0006,XLI US Equity,daily_return
2025-02-26,231.0,XLK US Equity,close
2025-02-26,0.0109,XLK US Equity,daily_return
2025-02-26,82.0,XLP US Equity,close
2025-02-26,-0.0191,XLP US Equity,daily_return
2025-02-26,42.66,XLRE US Equity,close
2025-02-26,-0.0049,XLRE US Equity,daily_return
2025-02-26,79.8,XLU US Equity,close
2025-02-26,0.0042,XLU US Equity,daily_return
2025-02-26,147.82,XLV US Equity,close
2025-02-26,-0.0072,XLV US Equity,daily_return
2025-02-26,215.54,XLY US Equity,close
2025-02-26,-0.0041,XLY US Equity,daily_return
2025-02-27,88.01,XLB US Equity,close
2025-02-27,-0.0068,XLB US Equity,daily_return
2025-02-27,100.53,XLC US Equity,close
2025-02-27,-0.0097,XLC US Equity,daily_return
2025-02-27,89.61,XLE US Equity,close
2025-02-27,0.0054,XLE US Equity,daily_return
2025-02-27,51.13,XLF US Equity,close
2025-02-27,0.0055,XLF US Equity,daily_return
2025-02-27,134.53,XLI US Equity,close
2025-02-27,-0.0035,XLI US Equity,daily_return
2025-02-27,222.59,XLK US Equity,close
2025-02-27,-0.0364,XLK US Equity,daily_return
2025-02-27,81.99,XLP US Equity,close
2025-02-27,-0.0001,XLP US Equity,daily_return
2025-02-27,42.85,XLRE US Equity,close
2025-02-27,0.0045,XLRE US Equity,daily_return
2025-02-27,78.03,XLU US Equity,close
2025-02-27,-0.0222,XLU US Equity,daily_return
2025-02-27,147.22,XLV US Equity,close
2025-02-27,-0.0041,XLV US Equity,daily_return
2025-02-27,212.43,XLY US Equity,close
2025-02-27,-0.0144,XLY US Equity,daily_return
2025-02-28,88.76,XLB US Equity,close
2025-02-28,0.0085,XLB US Equity,daily_return
2025-02-28,102.0,XLC US Equity,close
2025-02-28,0.0146,XLC US Equity,daily_return
2025-02-28,91.0,XLE US Equity,close
2025-02-28,0.0155,XLE US Equity,daily_return
2025-02-28,52.18,XLF US Equity,close
2025-02-28,0.0205,XLF US Equity,daily_return
2025-02-28,136.33,XLI US Equity,close
2025-02-28,0.0134,XLI US Equity,daily_return
2025-02-28,225.53,XLK US Equity,close
2025-02-28,0.0132,XLK US Equity,daily_return
2025-02-28,83.08,XLP US Equity,close
2025-02-28,0.0133,XLP US Equity,daily_return
2025-02-28,43.15,XLRE US Equity,close
2025-02-28,0.007,XLRE US Equity,daily_return
2025-02-28,79.22,XLU US Equity,close
2025-02-28,0.0153,XLU US Equity,daily_return
2025-02-28,148.93,XLV US Equity,close
2025-02-28,0.0116,XLV US Equity,daily_return
2025-02-28,215.96,XLY US Equity,close
2025-02-28,0.0166,XLY US Equity,daily_return
2025-03-03,86.98,XLB US Equity,close
2025-03-03,-0.0201,XLB US Equity,daily_return
2025-03-03,100.98,XLC US Equity,close
2025-03-03,-0.01,XLC US Equity,daily_return
2025-03-03,87.82,XLE US Equity,close
2025-03-03,-0.0349,XLE US Equity,daily_return
2025-03-03,51.74,XLF US Equity,close
2025-03-03,-0.0084,XLF US Equity,daily_return
2025-03-03,134.39,XLI US Equity,close
2025-03-03,-0.0142,XLI US Equity,daily_return
2025-03-03,218.67,XLK US Equity,close
2025-03-03,-0.0304,XLK US Equity,daily_return
2025-03-03,83.52,XLP US Equity,close
2025-03-03,0.0053,XLP US Equity,daily_return
2025-03-03,43.52,XLRE US Equity,close
2025-03-03,0.0086,XLRE US Equity,daily_return
2025-03-03,79.33,XLU US Equity,close
2025-03-03,0.0014,XLU US Equity,daily_return
2025-03-03,149.58,XLV US Equity,close
2025-03-03,0.0044,XLV US Equity,daily_return
2025-03-03,211.98,XLY US Equity,close
2025-03-03,-0.0184,XLY US Equity,daily_return
2025-03-04,85.8,XLB US Equity,close
2025-03-04,-0.0136,XLB US Equity,daily_return
2025-03-04,100.18,XLC US Equity,close
2025-03-04,-0.0079,XLC US Equity,daily_return
2025-03-04,86.97,XLE US Equity,close
2025-03-04,-0.0097,XLE US Equity,daily_return
2025-03-04,49.92,XLF US Equity,close
2025-03-04,-0.0352,XLF US Equity,daily_return
2025-03-04,131.77,XLI US Equity,close
2025-03-04,-0.0195,XLI US Equity,daily_return
2025-03-04,218.5,XLK US Equity,close
2025-03-04,-0.0008,XLK US Equity,daily_return
2025-03-04,82.1,XLP US Equity,close
2025-03-04,-0.017,XLP US Equity,daily_return
2025-03-04,43.02,XLRE US Equity,close
2025-03-04,-0.0115,XLRE US Equity,daily_return
2025-03-04,78.04,XLU US Equity,close
2025-03-04,-0.0163,XLU US Equity,daily_return
2025-03-04,148.19,XLV US Equity,close
2025-03-04,-0.0093,XLV US Equity,daily_return
2025-03-04,208.24,XLY US Equity,close
2025-03-04,-0.0176,XLY US Equity,daily_return
2025-03-05,88.04,XLB US Equity,close
2025-03-05,0.0261,XLB US Equity,daily_return
2025-03-05,101.47,XLC US Equity,close
2025-03-05,0.0129,XLC US Equity,daily_return
2025-03-05,85.7,XLE US Equity,close
2025-03-05,-0.0146,XLE US Equity,daily_return
2025-03-05,50.21,XLF US Equity,close
2025-03-05,0.0058,XLF US Equity,daily_return
2025-03-05,133.85,XLI US Equity,close
2025-03-05,0.0158,XLI US Equity,daily_return
2025-03-05,221.57,XLK US Equity,close
2025-03-05,0.014,XLK US Equity,daily_return
2025-03-05,82.44,XLP US Equity,close
2025-03-05,0.0041,XLP US Equity,daily_return
2025-03-05,43.42,XLRE US Equity,close
2025-03-05,0.0093,XLRE US Equity,daily_return
2025-03-05,77.49,XLU US Equity,close
2025-03-05,-0.007,XLU US Equity,daily_return
2025-03-05,149.68,XLV US Equity,close
2025-03-05,0.0101,XLV US Equity,daily_return
2025-03-05,211.41,XLY US Equity,close
2025-03-05,0.0152,XLY US Equity,daily_return
2025-03-06,87.58,XLB US Equity,close
2025-03-06,-0.0052,XLB US Equity,daily_return
2025-03-06,99.65,XLC US Equity,close
2025-03-06,-0.0179,XLC US Equity,daily_return
2025-03-06,85.96,XLE US Equity,close
2025-03-06,0.003,XLE US Equity,daily_return
2025-03-06,49.38,XLF US Equity,close
2025-03-06,-0.0165,XLF US Equity,daily_return
2025-03-06,132.7,XLI US Equity,close
2025-03-06,-0.0086,XLI US Equity,daily_return
2025-03-06,215.42,XLK US Equity,close
2025-03-06,-0.0278,XLK US Equity,daily_return
2025-03-06,82.59,XLP US Equity,close
2025-03-06,0.0018,XLP US Equity,daily_return
2025-03-06,42.23,XLRE US Equity,close
2025-03-06,-0.0274,XLRE US Equity,daily_return
2025-03-06,75.88,XLU US Equity,close
2025-03-06,-0.0208,XLU US Equity,daily_return
2025-03-06,149.27,XLV US Equity,close
2025-03-06,-0.0027,XLV US Equity,daily_return
2025-03-06,206.05,XLY US Equity,close
2025-03-06,-0.0254,XLY US Equity,daily_return
2025-03-07,87.82,XLB US Equity,close
2025-03-07,0.0027,XLB US Equity,daily_return
2025-03-07,100.29,XLC US Equity,close
2025-03-07,0.0064,XLC US Equity,daily_return
2025-03-07,87.43,XLE US Equity,close
2025-03-07,0.0171,XLE US Equity,daily_return
2025-03-07,49.12,XLF US Equity,close
2025-03-07,-0.0053,XLF US Equity,daily_return
2025-03-07,134.25,XLI US Equity,close
2025-03-07,0.0117,XLI US Equity,daily_return
2025-03-07,218.54,XLK US Equity,close
2025-03-07,0.0145,XLK US Equity,daily_return
2025-03-07,82.86,XLP US Equity,close
2025-03-07,0.0033,XLP US Equity,daily_return
2025-03-07,42.47,XLRE US Equity,close
2025-03-07,0.0057,XLRE US Equity,daily_return
2025-03-07,77.29,XLU US Equity,close
2025-03-07,0.0186,XLU US Equity,daily_return
2025-03-07,149.28,XLV US Equity,close
2025-03-07,0.0001,XLV US Equity,daily_return
2025-03-07,205.67,XLY US Equity,close
2025-03-07,-0.0018,XLY US Equity,daily_return
2025-03-10,85.99,XLB US Equity,close
2025-03-10,-0.0208,XLB US Equity,daily_return
2025-03-10,97.79,XLC US Equity,close
2025-03-10,-0.0249,XLC US Equity,daily_return
2025-03-10,88.08,XLE US Equity,close
2025-03-10,0.0074,XLE US Equity,daily_return
2025-03-10,48.02,XLF US Equity,close
2025-03-10,-0.0224,XLF US Equity,daily_return
2025-03-10,132.15,XLI US Equity,close
2025-03-10,-0.0156,XLI US Equity,daily_return
2025-03-10,209.25,XLK US Equity,close
2025-03-10,-0.0425,XLK US Equity,daily_return
2025-03-10,82.68,XLP US Equity,close
2025-03-10,-0.0022,XLP US Equity,daily_return
2025-03-10,42.06,XLRE US Equity,close
2025-03-10,-0.0097,XLRE US Equity,daily_return
2025-03-10,78.14,XLU US Equity,close
2025-03-10,0.011,XLU US Equity,daily_return
2025-03-10,147.67,XLV US Equity,close
2025-03-10,-0.0108,XLV US Equity,daily_return
2025-03-10,198.33,XLY US Equity,close
2025-03-10,-0.0357,XLY US Equity,daily_return
2025-03-11,85.33,XLB US Equity,close
2025-03-11,-0.0077,XLB US Equity,daily_return
2025-03-11,96.35,XLC US Equity,close
2025-03-11,-0.0147,XLC US Equity,daily_return
